address,cuisine,lat,lon,name,opening_hours,phone,website,wheelchair_accessible
"451, Fulham Road, London, SW10 9UZ",italian,51.4831643,-0.1854999,The Chelsea Corner,,+44 20 3055 0088,https://www.thechelseacorner.com/,unknown
"412, Barking Road, London, E13 8HJ",caribbean,51.5226385,0.0239115,Four Seasons,,,https://www.fourseasoncaribbean.co.uk/,unknown
"1, Eastern Gateway, London, E16 1FR",,51.5086118,0.0347583,Docksider,,+44 20 3203 0714,https://www.docksider.co.uk/,unknown
"369, Prince Regent Lane, London, E16 3JP",indian,51.5139084,0.031822,Raj Gate Tandoori,,,,unknown
"363, Fulham Road",pizza,51.4856145,-0.1813207,PizzaExpress,,+44 20 7352 5300,https://www.pizzaexpress.com/fulham-363-fulham-road,unknown
"5-7, Langton Street",italian,51.4822355,-0.1806758,La Famiglia,,+44 20 7351 0761,https://lafamiglia.co.uk/,unknown
"1, Coombe Road, New Malden, KT3 4PX",,51.4039626,-0.2567659,Ohaio,,,,unknown
"442, King's Road",italian,51.482975,-0.1781145,Mucci's,,+44 20 3848 8699,https://www.muccisrestaurant.co.uk/,unknown
"249, Cann Hall Road, London, E11 3NL",chicken,51.5564338,0.0146556,LDF Chicken Specialists,,,,unknown
"335, Fulham Road",lebanese,51.4861098,-0.1805748,Mandaloun,,+44 20 7352 9797,,unknown
"343, Fulham Road",italian,51.4859973,-0.1807861,L’Artigiano,,+44 20 3972 9848,https://www.lartigianorestaurant.co.uk/,unknown
"19, High Street, New Malden, KT3 4BY",korean,51.4028038,-0.2566673,Kang Nam,,,,unknown
"438, King's Road, London, SW10 0LJ",fine_dining;french,51.4831154,-0.1777456,Medlar,Mo-Sa 12:00-22:30; Su 12:00-21:30,+44 20 7349 1900,https://www.medlarrestaurant.co.uk/,unknown
"325, Fulham Road",,51.4863574,-0.1800511,VQ Chelsea,,+44 20 7376 7224,https://www.vqrestaurants.com/locations/chelsea,unknown
"329-331, Fulham Road, London, SW10 9QL",burger,51.4862763,-0.1802214,Haché Burgers Chelsea,,+44 20 7823 3515,https://www.hacheburgers.com/chelsea,unknown
"11, Park Walk",grill,51.4859419,-0.180003,Maze Gril,,+44 20 7255 9299,https://www.gordonramsayrestaurants.com/maze-grill-park-walk/,unknown
"311-313, Fulham Road, London, SW10 9QH",steak,51.4866785,-0.1794995,Sophie's Steakhouse & Bar,,+44 20 7352 0088,https://www.sophiessteakhouse.com/chelsea,unknown
"386, King's Road, London, SW3 5UZ",persian,51.4840196,-0.1770011,Diba Persian Restaurant (Chelsea),Mo-Su 12:00-23:00,+44 20 7349 9499,https://www.dibarestaurant.co.uk/,unknown
"392, King's Road, London, SW3 5UZ",mexican,51.4839307,-0.17721,Mestizo,Tu-Sa 17:00-23:00; Su 17:00-22:00,+44 20 3327 6122,https://www.opentable.co.uk/restref/client/?restref=277317&lang=en-GB&ot_source=Restaurant%20website&fbclid=IwAR2gyZ9Bb6f-aFhxPAvyhVtyAVrhHXUq4igCP_c3EQtHgY5OhjGFHfc7N-o&corrid=c6192b63-101e-4c9e-a76c-65146ae6d1d8,unknown
"244, Old Kent Road, London, SE1 5UB",ethiopian,51.4892649,-0.0789468,Addis Kitchen,Mo-Sa 10:00-22:00; Su 14:00-22:00,,,unknown
"354, King's Road",,51.4845048,-0.1759918,Beaufort House,,+44 20 7352 2828,https://www.beauforthousechelsea.co.uk/,unknown
"257-259, Fulham Road",italian,51.4889198,-0.1760717,Lucio,,+44 20 7823 3007,,unknown
"ExCeL Marina, London, E16 1AT",indian,51.5074938,0.0213975,Manna Wa Salwa Grill,,,,unknown
"ExCeL Marina, London, E16 1AT",pizza,51.5074886,0.0218001,8slices Pizzeria,,+44 20 3971 2225,https://www.8slicespizzeria.co.uk/,unknown
"2, Western Gateway, London, E16 1DR",chinese,51.5087193,0.0245552,China Palace,,,https://chinapalaceexcel.com/,unknown
"2, Western Gateway, London, E16 1DR",grill,51.5087307,0.024862,Med Grill,,,https://medgrill.co.uk/,unknown
"2, Western Gateway, London, E16 1DR",italian,51.5087434,0.0252064,ZeroSette,,,https://www.zerosette.co.uk/,unknown
"338, King's Road",lebanese,51.4852698,-0.1744895,Ranoush Juice,,+44 20 7352 0044,https://www.maroush.com/restaurant/ranoush-kings-road/,unknown
"114, Silvertown Way, London, E16 1EA",italian,51.5124688,0.0107598,Pepenero,,,,unknown
Address not available,japanese,51.565629,-0.1082736,Tenmaru,,,https://www.tenmaru.co.uk/,unknown
Address not available,,51.5512867,-0.0844508,Jolene,,,https://jolenen16.com/,unknown
"59-61, Barking Road, London, E16 4HB",east_european,51.516274,0.0087952,Andy's Restaurant,,,,unknown
Address not available,chinese,51.4827107,-0.3103436,Old Town 97,,,,unknown
"181, Fulham Road",thai,51.491465,-0.1722047,Patara,,+44 20 7351 5692,http://www.pataralondon.com/,unknown
"119, Sydney Street",mexican,51.4886565,-0.1697883,Mezcalito,,+44 20 7993 5248,https://www.mezcalitochelsea.com/,unknown
"151, Sydney Street",,51.4876172,-0.1693699,Stanley's,,+44 20 7352 7664,https://www.stanleyschelsea.co.uk/,unknown
"481, London Road, TW7 4BX",burger;pizza,51.474987,-0.3380657,Farm Fried Chicken,Mo-Su 11:00-23:00,+44 20 3771 8963,https://farmfriedchicken.co.uk/,yes
"467, London Road, TW7 4BX",burger;kebab;pizza,51.475038,-0.3374909,Golden Grill,Mo-Su 10:00-22:00,+44 20 8560 2947,,no
"491A, London Road, Isleworth, TW7 4DA",,51.474951,-0.3391329,The Noshery,Mo-Sa 06:00-16:30; Su 07:00-16:15; PH closed,,,no
"465, London Road, TW7 4BX",chinese,51.4750381,-0.337405,The Swan,,+44 20 8560 8779,,no
"684, Romford Road, London, E12 5AJ",pakistani;kebab,51.5517457,0.0510237,A1 Kebabish Grill,Mo-Su 12:00-01:00,+44 20 8514 4800,http://a1-kebabish.co.uk/,unknown
"43, Elystan Street",,51.4916305,-0.1677674,Elystan Street,,+44 20 7628 5005,https://www.elystanstreet.com/,unknown
"13, St. John's Road, TW7 6NB",kebab;burger;chicken;fish_and_chips,51.4736621,-0.3380985,Captain Hooks Fish & Chips,Mo-Fr 17:00-21:30; Sa-Su 12:00-21:30,+44 20 8560 0180,,unknown
Address not available,,51.5101377,-0.0779246,Mei Ume,,,,unknown
"1, Cale Street",pizza,51.490547,-0.1659988,Cinquecento,,+44 20 7351 9331,https://cinquecentopizzeria.com/,unknown
Address not available,caribbean,51.4348305,-0.185395,Jam delish,,,,unknown
"2, Elystan Street, London, SW3 3NS",,51.4906776,-0.1659615,Wild Tavern,"Mo-Sa 12:00-15:00,17:00-22:00; Su 12:00-15:00,17:00-21:30",+44 20 8191 9885,https://www.wildtavern.co.uk/,unknown
"150-152, Boston Road",japanese,51.5038124,-0.3332377,Kone,,,,unknown
Address not available,american,51.4111463,-0.2083842,Waffle Jack's,Mo-Su 07:00-23:00,,https://www.wafflejacks.co.uk/,unknown
"10, Merton Park Parade, London, SW19 3NT",pizza;pasta,51.4110317,-0.2083439,Pizza Euforia,Tu-Th 17:00-22:00; Fr-Sa 17:00-22:30,,https://www.pizzaeuforia.co.uk/,unknown
"52, King's Road",,51.4915833,-0.1600909,Caffè Concerto,,+44 20 7494 6845,https://www.caffeconcerto.co.uk/,unknown
"221, Well Street, London, E9 6RG",indian,51.5439055,-0.0472247,Shankey's,"Mo,Tu off; We-Fr 18:00-22:30; Sa 15:00-22:30; Su off",,,no
"7-12, Sloane Square, London, SW1W 8EG",french,51.492851,-0.157329,Côte Brasserie,Mo-Sa 07:00-23:00; Su 08:00-22:30,+44 20 7881 5999,https://www.cote.co.uk/restaurant/sloane-square,unknown
"7, Sloane Square, London, SW1W 8EE",,51.4929091,-0.1569703,The Botanist,,+44 20 7730 0077,https://www.thebotanistonsloanesquare.com/,unknown
"50-52, Sloane Square, London, SW1W 8AX",,51.4927707,-0.1566389,Colbert,,+44 20 7730 2804,https://www.colbertchelsea.com/,unknown
Address not available,pizza,51.4372523,-0.0947935,Unnamed Restaurant,,,,unknown
"81, Duke of York Square, London, SW3 4LY",italian,51.4912992,-0.1588674,Polpo,,+44 20 7730 8900,https://polpo.co.uk/,yes
"34, High Street, London, N8 7NX",mediterranean;burger;pasta,51.5873437,-0.1199754,Moonlounge,Mo-Su 14:00-00:00,+44 7467 542 057,https://moonlounge.uk,unknown
"68, Royal Hospital Road",,51.4855083,-0.1620638,Gordon Ramsay,,+44 20 7352 4441,https://www.gordonramsayrestaurants.com/restaurant-gordon-ramsay/,unknown
"77, King's Road",japanese;teppanyaki;steak,51.4890464,-0.1645407,Benihana,,+44 20 7376 7799,https://www.benihanainternational.com/locations/chelsea/,unknown
"113-115, King's Road",sushi,51.4886297,-0.1656765,Sticks'n'Sushi,,+44 20 3141 8181,https://sticksnsushi.com/en,unknown
"63-65, Chelsea Manor Street",italian,51.4861074,-0.1665382,La Delizia,,+44 20 7376 4111,http://www.ladelizia.org.uk/,unknown
"187, King's Road",spanish,51.4871866,-0.1691236,Casa Manolo,,+44 20 7352 1215,http://www.casa-manolo.co.uk/findus/chelsea/,unknown
"6, Leeland Road, London",caribbean,51.5097992,-0.323237,Roti Kitchen,,+44 20 8567 8899,https://www.rotikitchen.com,unknown
"7, Leeland Road, London",pizza,51.5097624,-0.3232236,K2 Pizza,,+44 20 8840 5504,,unknown
"219, King's Road, London, SW3 5EJ",american;italian;italian_pizza;pizza,51.4865445,-0.1709038,Pizza Pilgrims Chelsea,Mo-We 11:30-22:00; Th-Sa 11:30-22:30; Su 11:30-21:30,+44 20 7730 1316,https://www.pizzapilgrims.co.uk/pizzerias/chelsea/,unknown
"247, King's Road",brazilian,51.4861759,-0.1718854,Acai Berry,,+44 20 7351 0364,,unknown
"251, King's Road",asian,51.4861352,-0.172013,OKA Chelsea,,+44 20 7349 8725,https://okarestaurant.co.uk/,unknown
Address not available,chicken;portuguese,51.6319231,-0.1278808,Nando's,,,https://www.nandos.co.uk/restaurants/southgate,unknown
"134, Uxbridge Road, London, W7 3SL",thai,51.5086319,-0.3386691,Ran Thai,,,,unknown
Address not available,pizza,51.508414,-0.3413158,L'Oro di Napoli,,,,unknown
"289a, King's Road",italian,51.4853077,-0.1739009,The Jam,,+44 20 7352 8827,https://www.thejamrestaurant.com/,unknown
"193, Uxbridge Road, London, W13 9AA",turkish,51.5110403,-0.3179759,Mangal,,,,no
"189, Uxbridge Road",pizza,51.511067,-0.3177774,Rustica Pizzeria,,,,yes
"179, Uxbridge Road, London, W13 9AA",kurdish,51.5111334,-0.3172718,Slemani,,,,no
"159, Uxbridge Road, London, W13 9AU",,51.5112578,-0.3164805,Ramad,,,,no
"507, Kingston Road, London, SW20 8SF",indian,51.41089,-0.2182668,The House of Spice,Tu-Su 17:30-22:00,+44 20 8542 4838,https://houseofspicerestaurant.co.uk/,unknown
Address not available,chinese,51.4069863,-0.0169271,Keng Lee,,,,unknown
"13B, Bromley Road, Beckenham, BR3 5NT",indian,51.4068489,-0.0172699,In2 Papadam,,,,unknown
Address not available,indian,51.4070011,-0.0182463,Curry Tandoor,,,,unknown
"80, Bromley Road, Beckenham, BR3 5NP",chinese,51.4069958,-0.0181361,Peking,,,,unknown
"35, Stadium Street, London, SW10 0PU",indian,51.47952,-0.1800574,Exotikka of India,,+44 20 7351 7274,http://exotikka.com/,unknown
Address not available,greek,51.4517982,-0.1474691,The Urban Greek,,,,unknown
"72, Highbury Park",thai,51.5569904,-0.0977746,Farang,"Tu-Th 17:30-22:00; Fr 17:30-22:30; Sa 12:00-15:00,17:30-22:30",+44 20 7226 1609,https://faranglondon.co.uk/,unknown
Address not available,thai,51.4863658,-0.2712791,Yupa's Thai,,,,unknown
Address not available,,51.4847174,-0.2778704,Annie's,,,,unknown
"263, Croydon Road, Beckenham, BR3 3PS",indian,51.4027842,-0.0366845,Kathmandu Masala,,,,unknown
"Hopewell Square, London, E14 0SY",,51.5134761,0.0059077,Wok n' Grill,,,,unknown
Address not available,,51.5272974,-0.2396125,Giant's Diner,,,,unknown
Address not available,,51.4789172,-0.323352,Snak Shak,,,,unknown
"1, Freemasons Road, London, E16 3AR",chinese,51.5102934,0.0259243,Golden Sand,,,,unknown
"26, Upton Lane, London, E7 9LN",caribbean,51.5453445,0.0256787,Tasty Vybz,,,,unknown
"132, Chiswick High Road, London, W4 1PU",tex-mex,51.4929815,-0.2530441,D Grande,Mo-Th 12:00-21:30; Fr-Sa 12:00-22:00; Su 12:00-21:00,+44 20 3667 7257,https://dgrandetexmex.com/,no
"2, Western Gateway, London, E16 1DR",spanish;tapas,51.5088943,0.0257107,Tapa Tapa,,+44 20 7474 8042,https://www.tapatapa.com/,unknown
"1, Broadway, London, W13 9DA",indian,51.510431,-0.3219603,Taste of Lahore,,+44 20 3255 0038,,limited
Address not available,French_Morrocan,51.4138599,-0.1242611,Moorish Lounge,,,,unknown
Address not available,,51.41391,-0.1242413,Afghan Village,,,,unknown
Address not available,,51.4140595,-0.1241603,XO-tikka,,,,unknown
"174, Balaam Street, London, E13 8RD",,51.5275362,0.0240279,Kate's Cafe & Restaurant,,,,unknown
"77, The Cut, London, SE1 8LL",thai,51.502577,-0.1083248,Rosa's Thai Cafe,,,,unknown
"1, St. Katharine Docks, London, E1W 1AZ",burger,51.5081294,-0.0723269,Honest Burgers,Su-We 11:30-22:00; Th 11:30-22:30; Fr-Sa 11:30-23:00,+44 20 4542 0590,,unknown
Address not available,,51.5026901,0.0522702,The Hangar,,,,unknown
"92, Francis Road, London, E10 6PP",pasta;grill;seafood;stew,51.5622396,-0.003929,Asparago,,,,unknown
Address not available,italian,51.5187415,-0.0801147,Eataly,,,https://www.eataly.co.uk/,unknown
"95, Bloemfontein Road",,51.512172,-0.2347761,Egyptian House,,+44 20 8749 9070,,unknown
"95, Bloemfontein Road",,51.5122728,-0.2343606,Little Egypt Lounge,,,,unknown
"22, Hertsmere Road, London, E14 4ED",,51.5071209,-0.0215115,Manhattan Grill,,,,unknown
"838, Garratt Lane",chinese,51.4304327,-0.1749259,China Dragon,,,,unknown
"840, Garratt Lane",caribbean,51.4303978,-0.1748675,Don’s Hut,,,,unknown
"1, Eyot Gardens",,51.4893373,-0.2439207,Mari Deli & Dining,Mo-Su 09:15-21:00,+44 20 7041 9251,http://www.maridelicatessen.com/,unknown
"36, Queensway, London, W2 3RX",thai,51.5114113,-0.1871663,Rosa's Thai Cafe,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:00; Su 12:00-22:30,+44 20 3687 0170,https://www.rosasthaicafe.com/locations/rosas-thai-restaurant-delivery-takeaway-queensway,unknown
"127, Hammersmith Road, London, W14 0QL",lebanese,51.4943441,-0.2129344,Sendiana,,+44 20 7371 6553,,unknown
"127A, Hammersmith Road, London, W14 0QL",thai,51.4943216,-0.2130036,Nǎng,,,,unknown
"143, Tooting High Street, London, SW17 0SY",spanish;tapas,51.4254698,-0.1701699,The Little Taperia,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,+44 20 8682 3303,https://www.thelittletaperia.co.uk/,unknown
Address not available,chicken,51.4267922,-0.1666526,The Orange Buffalo,,,,unknown
"76, Tooting High Street, London, SW17 0RN",,51.4271815,-0.1691349,Abby’s Grill,,,,unknown
Address not available,chinese,51.4290496,-0.1658099,Ding Ding,,,,unknown
Address not available,pizza,51.4289069,-0.1661703,Franco Manca,,,https://www.francomanca.co.uk/restaurants/tooting-market/,unknown
Address not available,greek,51.4290871,-0.1656272,The Athenian,,,,unknown
Address not available,japanese,51.4289109,-0.1663167,Koi Ramen,,,https://www.koiramenbar.co.uk/,unknown
Address not available,,51.4305332,-0.1652137,Mirch Masala,,,,unknown
Address not available,,51.4304917,-0.1652561,Al-Mirage,,,,unknown
Address not available,argentinian,51.4285079,-0.1668328,Barra 10 Steakhouse,,,,unknown
Address not available,mediterranean,51.428495,-0.1664941,Dar,,,,unknown
Address not available,pizza,51.4286364,-0.166348,Sorsi e Morsi,,,,unknown
Address not available,seafood,51.4282826,-0.1668735,Fish Bite,,,,unknown
Address not available,french,51.4283682,-0.1666673,Bordelaise,,,,unknown
Address not available,seafood,51.4286784,-0.166332,Sea Garden & Grill,,,,unknown
Address not available,sushi,51.4284497,-0.1669219,Nori Sushi Bar & Grill,,,,unknown
Address not available,,51.4292612,-0.1655202,VBelly,,,,unknown
Address not available,argentinian,51.4284646,-0.1667469,Barra 10,,,,unknown
Address not available,mexican,51.4285567,-0.1664307,Tacos & Tequila,,,,unknown
Address not available,chips,51.4291414,-0.1655665,Poptata,,,,unknown
Address not available,spanish,51.4284245,-0.1668105,Tapas Room,,,https://thetapasroom.co.uk,unknown
Address not available,,51.428653,-0.1662809,Tokova,,,,unknown
Address not available,,51.4283039,-0.1669147,The Joint,,,,unknown
Address not available,asian,51.4283935,-0.1665709,Pan Asian Street Food,,,,unknown
Address not available,italian,51.4283241,-0.1669561,Mamma Mia Pasta,,,,unknown
Address not available,japanese,51.4287269,-0.166565,Hinata,,,,unknown
Address not available,lebanese,51.428747,-0.1666086,Beyroots,,,,unknown
Address not available,caribbean,51.4286172,-0.1670737,Kimmie’s Jerk Joint,,,,unknown
Address not available,portuguese,51.4291742,-0.1654665,Mina’s,,,,unknown
Address not available,italian,51.42876,-0.1666458,The Italian Job,,,,unknown
Address not available,chinese,51.4288817,-0.1669137,Halal Chinese Food,,,,unknown
Address not available,japanese,51.4287745,-0.1666827,TaRamen,,,,unknown
Address not available,german,51.4292112,-0.1654906,Die Bude,,,,unknown
Address not available,sandwich,51.4287929,-0.1667322,Hometown Rolls,,,,unknown
Address not available,polish,51.4289366,-0.166234,The Polish Way,,,,unknown
Address not available,,51.428825,-0.1668206,Lisa’s Vegan,,,,unknown
Address not available,mauritian,51.4289763,-0.1657366,Mangé Des Îles,,,,unknown
Address not available,,51.4359281,-0.1599027,Tooting Bec Kebab Centre,,,,unknown
"14, Trinity Road, London, SW17 7RE",,51.4360362,-0.1601054,Taps & Tapas,,,,unknown
Address not available,ice_cream,51.4333936,-0.1634247,Foody Goody,,,,unknown
"33-36, Upper Tooting Road, London, SW17 7PD",indian;kebab;pakistani,51.4349611,-0.1614766,Royal Mahal,Mo-Su 11:00-23:00,+44 20 8265 5882,https://royalmahal.co.uk/,unknown
60,,51.4343235,-0.1624075,Kolam,,,,unknown
Address not available,,51.4352727,-0.1602769,Chatkhara,,,,unknown
"228, Upper Tooting Road",indian,51.4306831,-0.165516,Zaioa,,,,unknown
Address not available,chicken;portuguese,51.4307326,-0.1654581,Nando's,,,https://www.nandos.co.uk/restaurants/tooting,unknown
Address not available,,51.5106088,-0.2263261,The Allis,,,,unknown
"101, Wood Lane, London, W12 7FR",pizza;detroit_steel-pan;american,51.5107727,-0.2262357,Kin Pizza,Tu-we 12:00-20:00; ,+44  20 4547 1410,https://kinpizza.co.uk,yes
Address not available,,51.5065794,-0.2333643,Banaadiri,,+44 20 8740 8888,https://www.banaadirirestaurant.co.uk/,unknown
"14, Milner Road, London, E15 3AD",,51.5256128,0.0068383,Indo-Grill,,,,unknown
"250, Uxbridge Road",,51.5060472,-0.2287275,Crispy Plus,,+44 20 8017 1395,https://crispyplus.business.site/,unknown
Address not available,thai,51.4247629,-0.1708405,Kaosarn,,,,unknown
Address not available,steak_house,51.4235838,-0.1723367,Picanha,,,,unknown
"220, Uxbridge Road",,51.5057993,-0.2273632,German Doner Kebab,,+44 20 8742 9868,https://www.germandonerkebab.com/,unknown
"114, Mitcham Road, London, SW17 9NG",indian,51.4253576,-0.1646405,Vijaya Krishna,,,,unknown
Address not available,lebanese,51.4255454,-0.1650979,Chez Vous,,,,unknown
Address not available,italian,51.4254919,-0.1649387,Aubergine,,,,unknown
Address not available,japanese,51.5098904,-0.2227477,Ichiba,,,https://www.ichibalondon.com/,unknown
"90-92, Rushey Green, London, SE6 4HW",chinese,51.4472871,-0.0187555,Tai Won Mein,Mo-Su 11:30-23:00,,,yes
"8, Brownhill Road, London, SE6 2EF",italian,51.4458544,-0.0190137,Gusto,,,,unknown
"12, Bond Street",tapas,51.512304,-0.3061259,La Rueda de Tapas,,+44 20 8567 4219,https://www.laruedagrillbar.com,no
"11, Bond Street",pizza,51.5124158,-0.3058289,Santa Maria,"Mo-Th,Su 11:30-22:00; Fr-Sa 11:30-22:30",,,no
"15, Bond Street",italian,51.5123232,-0.3057927,The Piadina,,+44 20 3971 2986,,no
"Clapham Park Road, London, SW4 7EY",caribbean,51.4598704,-0.1295457,Eat of Eden,Mo-Su 11:00-21:00; Th-Sa 11:00-22:00,,,unknown
"129, Broadway, London, W13 9BE",indian,51.5095304,-0.3274535,Chaiiwala,Mo-Su 08:00-21:00,,,no
"45, Broadway, London, W13 9BP",burger,51.5101097,-0.3237905,Sobe Burger,11:00-24:00,+44 20 8566 1630,https://www.sobeburger.co.uk/,yes
"280, Rosendale Road, London, SE24 9DL",indian,51.448065,-0.1012402,Indian Fusion Kitchen,,,,unknown
"118, Uxbridge Road",turkish,51.5048167,-0.2220475,Harana,,+44 20 8749 1052,https://www.haranarestaurant.co.uk/,unknown
"116, Uxbridge Road, London, W12 8AA",,51.504805,-0.2219709,La Crema,,+44 20 8746 1119,,unknown
"132, Uxbridge Road",burger,51.504917,-0.2226262,Siirgista Bros,,+44 20 8354 0029,http://www.siirgistabros.co.uk/,unknown
"39, Northcote Road, London",asian,51.4596777,-0.1663098,VE kitchen,,,https://weareve.co.uk/,yes
"1, Uxbridge Road",,51.505153,-0.2253638,Woody Grill,,+44 20 8749 9767,https://woody-grill.com/shepherds-bush/,unknown
"10-12, Goldhawk Road",chinese,51.5030944,-0.2242893,Shu Xiang Ge Hot Pot,,+44 7575 299999,https://shu-xiang-ge-hot-pot.business.site/,unknown
"18, Goldhawk Road",,51.5030059,-0.2245549,The Kitchen,,,,unknown
Address not available,,51.4246318,-0.171447,Kricket / Pasta Evangelists,,,,unknown
Address not available,korean,51.5638691,-0.0056326,Zaxx,,,,unknown
Address not available,kurdish,51.4260127,-0.1653347,Taste,,,,unknown
Address not available,sri_lankan,51.4261053,-0.1700456,Kothu,,,,unknown
